State,County,Latitude,Longitude,Cluster_Groups,Cluster_Names
kansas,riley,39.20005,-96.6773,1,cluster_group_1
kansas,rooks,39.3212,-99.3072,3,cluster_group_3
kansas,rush,38.53225,-99.31405,3,cluster_group_3
kansas,russell,38.9697,-98.7462,3,cluster_group_3
kansas,saline,38.8078,-97.6075,1,cluster_group_1
kansas,scott,38.4849,-100.9103,3,cluster_group_3
kansas,sedgwick,37.68385,-97.3591,1,cluster_group_1
kansas,seward,37.0468,-100.9169,0,cluster_group_0
kansas,shawnee,39.04305,-95.6839,1,cluster_group_1
kansas,sheridan,39.44655,-100.5016,3,cluster_group_3
kansas,sherman,39.3663,-101.7224,3,cluster_group_3
kansas,smith,39.76845,-98.88265,3,cluster_group_3
kansas,stafford,37.99325,-98.70825,3,cluster_group_3
kansas,stanton,37.54665,-101.8627,3,cluster_group_3
kansas,stevens,37.2495,-101.2653,3,cluster_group_3
kansas,sumner,37.2702,-97.5506,1,cluster_group_1
kansas,thomas,39.3913,-101.0476,3,cluster_group_3
kansas,trego,39.0188,-99.8875,3,cluster_group_3
kansas,wabaunsee,39.0113,-96.1657,3,cluster_group_3
kansas,wallace,38.8808,-101.7493,3,cluster_group_3
kansas,washington,39.8171,-97.0938,3,cluster_group_3
kansas,wichita,38.4889,-101.2684,3,cluster_group_3
kansas,wilson,37.5841,-95.7176,3,cluster_group_3
kansas,woodson,37.8841,-95.7313,2,cluster_group_2
kansas,wyandotte,39.1053,-94.6723,1,cluster_group_1
kentucky,adair,37.0909,-85.30145,2,cluster_group_2
kentucky,allen,36.6789,-86.1863,2,cluster_group_2
kentucky,anderson,38.0191,-84.9335,1,cluster_group_1
kentucky,ballard,37.0543,-88.972,3,cluster_group_3
kentucky,barren,36.9757,-85.9193,2,cluster_group_2
kentucky,bath,38.1026,-83.7559,2,cluster_group_2
kentucky,bell,36.76195,-83.67455,2,cluster_group_2
kentucky,boone,39.00525,-84.6673,1,cluster_group_1
kentucky,bourbon,38.2088,-84.1959,2,cluster_group_2
kentucky,boyd,38.4297,-82.6698,2,cluster_group_2
kentucky,boyle,37.6205,-84.86085,2,cluster_group_2
kentucky,bracken,38.70415,-84.1232,2,cluster_group_2
kentucky,breathitt,37.5322,-83.3025,2,cluster_group_2
kentucky,breckinridge,37.74425,-86.4295,2,cluster_group_2
kentucky,bullitt,38.0001,-85.6844,1,cluster_group_1
kentucky,butler,37.2246,-86.6793,2,cluster_group_2
kentucky,caldwell,37.1567,-87.9582,2,cluster_group_2
kentucky,calloway,36.6552,-88.29575,2,cluster_group_2
kentucky,campbell,39.0344,-84.4546,1,cluster_group_1
kentucky,carlisle,36.8386,-88.9417,2,cluster_group_2
kentucky,carroll,38.6842,-85.0257,2,cluster_group_2
kentucky,carter,38.27895,-83.0148,2,cluster_group_2
kentucky,casey,37.2579,-84.85795,2,cluster_group_2
kentucky,christian,36.8424,-87.4864,2,cluster_group_2
kentucky,clark,37.9893,-84.1724,1,cluster_group_1
kentucky,clay,37.1456,-83.75605,2,cluster_group_2
kentucky,clinton,36.74475,-85.0694,2,cluster_group_2
kentucky,crittenden,37.2694,-88.0934,2,cluster_group_2
kentucky,cumberland,36.7855,-85.3758,2,cluster_group_2
kentucky,daviess,37.7351,-87.112,1,cluster_group_1
kentucky,edmonson,37.2553,-86.2849,2,cluster_group_2
kentucky,elliott,38.08595,-83.09295,2,cluster_group_2
kentucky,estill,37.7055,-83.93705,2,cluster_group_2
kentucky,fayette,38.0405,-84.503,1,cluster_group_1
kentucky,fleming,38.4012,-83.68635,2,cluster_group_2
kentucky,floyd,37.521,-82.7258,2,cluster_group_2
kentucky,franklin,38.1981,-84.8793,1,cluster_group_1
kentucky,fulton,36.54255,-89.02785,2,cluster_group_2
kentucky,gallatin,38.79785,-84.78025,3,cluster_group_3
kentucky,garrard,37.6703,-84.598,2,cluster_group_2
kentucky,grant,38.6537,-84.598,2,cluster_group_2
kentucky,graves,36.76495,-88.64445,2,cluster_group_2
kentucky,grayson,37.4664,-86.2996,2,cluster_group_2
kentucky,green,37.3559,-85.6267,2,cluster_group_2
kentucky,greenup,38.5471,-82.832,2,cluster_group_2
kentucky,hancock,37.7971,-86.7865,3,cluster_group_3
kentucky,hardin,37.7086,-85.9426,1,cluster_group_1
kentucky,harlan,36.8525,-83.2435,2,cluster_group_2
kentucky,harrison,38.4101,-84.4021,2,cluster_group_2
kentucky,hart,37.2883,-85.8804,2,cluster_group_2
kentucky,henderson,37.8341,-87.57285,2,cluster_group_2
kentucky,henry,38.4549,-85.1561,3,cluster_group_3
kentucky,hickman,36.7183,-89.0425,3,cluster_group_3
kentucky,hopkins,37.25615,-87.504,2,cluster_group_2
kentucky,jackson,37.4247,-84.0033,2,cluster_group_2
kentucky,jefferson,38.21735,-85.69995,1,cluster_group_1
kentucky,jessamine,37.8813,-84.6085,1,cluster_group_1
kentucky,johnson,37.8273,-82.7881,2,cluster_group_2
kentucky,kenton,39.04605,-84.514,1,cluster_group_1
kentucky,knott,37.3509,-82.9073,2,cluster_group_2
kentucky,knox,36.8925,-83.8284,2,cluster_group_2
kentucky,larue,37.5322,-85.6961,2,cluster_group_2
kentucky,laurel,37.1117,-84.0981,2,cluster_group_2
kentucky,lawrence,38.0204,-82.7843,2,cluster_group_2
kentucky,lee,37.58005,-83.66335,2,cluster_group_2
kentucky,leslie,37.06975,-83.39805,2,cluster_group_2
kentucky,letcher,37.1613,-82.7911,2,cluster_group_2
kentucky,lewis,38.5538,-83.288,2,cluster_group_2
kentucky,lincoln,37.44265,-84.7,2,cluster_group_2
kentucky,livingston,37.1683,-88.352,3,cluster_group_3
kentucky,logan,36.8527,-86.8844,2,cluster_group_2
kentucky,lyon,37.0503,-88.1022,3,cluster_group_3
kentucky,mccracken,37.0722,-88.6661,1,cluster_group_1
kentucky,mccreary,36.7097,-84.4598,2,cluster_group_2
kentucky,mclean,37.5096,-87.25865,3,cluster_group_3
kentucky,madison,37.6513,-84.28795,2,cluster_group_2
kentucky,magoffin,37.70735,-82.9879,2,cluster_group_2
kentucky,marion,37.57825,-85.373,2,cluster_group_2
kentucky,marshall,36.90585,-88.30155,1,cluster_group_1
kentucky,martin,37.8371,-82.4459,2,cluster_group_2
kentucky,mason,38.62325,-83.89285,2,cluster_group_2
kentucky,meade,37.976,-86.2026,2,cluster_group_2
kentucky,menifee,37.94225,-83.57775,2,cluster_group_2
kentucky,mercer,37.7726,-84.8519,2,cluster_group_2
kentucky,metcalfe,36.9925,-85.6804,2,cluster_group_2
kentucky,monroe,36.7125,-85.8011,2,cluster_group_2
kentucky,montgomery,38.0092,-83.9,2,cluster_group_2
kentucky,morgan,37.8872,-83.2567,2,cluster_group_2
kentucky,muhlenberg,37.2143,-87.0933,2,cluster_group_2
kentucky,nelson,37.8442,-85.4602,1,cluster_group_1
kentucky,nicholas,38.30965,-83.95785,2,cluster_group_2
kentucky,ohio,37.4443,-86.7726,2,cluster_group_2
kentucky,oldham,38.3879,-85.4568,1,cluster_group_1
kentucky,owen,38.6005,-84.88,2,cluster_group_2
kentucky,owsley,37.41795,-83.6216,2,cluster_group_2
kentucky,pendleton,38.7801,-84.3491,3,cluster_group_3
kentucky,perry,37.2785,-83.1954,2,cluster_group_2
kentucky,pike,37.4787,-82.3368,2,cluster_group_2
kentucky,powell,37.8328,-83.8177,2,cluster_group_2
kentucky,pulaski,37.0862,-84.6121,2,cluster_group_2
kentucky,robertson,38.523,-84.0686,2,cluster_group_2
kentucky,rockcastle,37.38195,-84.315,2,cluster_group_2
kentucky,rowan,38.1691,-83.4296,2,cluster_group_2
kentucky,russell,37.00935,-85.0806,2,cluster_group_2
kentucky,scott,38.268,-84.622,1,cluster_group_1
kentucky,shelby,38.2128,-85.21575,1,cluster_group_1
kentucky,simpson,36.7185,-86.5685,2,cluster_group_2
kentucky,spencer,38.0668,-85.3699,3,cluster_group_3
kentucky,taylor,37.3499,-85.27055,2,cluster_group_2
kentucky,todd,36.7688,-87.15975,2,cluster_group_2
kentucky,trigg,36.8385,-87.8695,2,cluster_group_2
kentucky,trimble,38.6464,-85.3376,3,cluster_group_3
kentucky,union,37.6663,-87.9202,2,cluster_group_2
kentucky,warren,36.95295,-86.4293,1,cluster_group_1
kentucky,washington,37.73345,-85.1847,2,cluster_group_2
kentucky,wayne,36.8386,-84.8449,2,cluster_group_2
kentucky,webster,37.5115,-87.6934,2,cluster_group_2
kentucky,whitley,36.7721,-84.1015,2,cluster_group_2
kentucky,wolfe,37.7291,-83.6123,2,cluster_group_2
kentucky,woodford,38.0641,-84.7219,1,cluster_group_1
louisiana,acadia,30.2342,-92.47705,2,cluster_group_2
louisiana,allen,30.6626,-92.8687,2,cluster_group_2
louisiana,ascension,30.2384,-90.9266,1,cluster_group_1
louisiana,assumption,29.9755,-91.04265,2,cluster_group_2
louisiana,avoyelles,31.03955,-92.05055,2,cluster_group_2
louisiana,beauregard,30.6928,-93.2511,2,cluster_group_2
louisiana,bienville,32.3448,-93.1179,2,cluster_group_2
louisiana,bossier,32.5414,-93.6674,1,cluster_group_1
louisiana,caddo,32.492,-93.7678,1,cluster_group_1
louisiana,calcasieu,30.2268,-93.216,1,cluster_group_1
louisiana,caldwell,32.03225,-92.14275,2,cluster_group_2
louisiana,cameron,29.79425,-93.23575,3,cluster_group_3
louisiana,catahoula,31.7744,-91.8444,2,cluster_group_2
louisiana,claiborne,32.8449,-93.0209,2,cluster_group_2
louisiana,concordia,31.5902,-91.65465,2,cluster_group_2
louisiana,de soto,32.1131,-93.8074,2,cluster_group_2
louisiana,east baton rouge,30.4494,-91.144,1,cluster_group_1
louisiana,east carroll,32.6693,-91.1989,2,cluster_group_2
louisiana,east feliciana,30.84335,-91.09415,2,cluster_group_2
louisiana,evangeline,30.7065,-92.4131,2,cluster_group_2
louisiana,franklin,32.0738,-91.70765,2,cluster_group_2
louisiana,grant,31.5239,-92.5415,2,cluster_group_2
louisiana,iberia,29.9909,-91.7842,1,cluster_group_1
louisiana,iberville,30.2868,-91.2391,2,cluster_group_2
louisiana,jackson,32.27695,-92.70015,2,cluster_group_2
louisiana,jefferson,29.98175,-90.15635,1,cluster_group_1
louisiana,jefferson davis,30.2384,-92.7338,2,cluster_group_2
louisiana,lafayette,30.2141,-92.02485,1,cluster_group_1
louisiana,lafourche,29.69345,-90.53035,1,cluster_group_1
louisiana,lasalle,31.8299,-92.2258,2,cluster_group_2
louisiana,lincoln,32.5305,-92.6396,2,cluster_group_2
louisiana,livingston,30.4699,-90.8043,1,cluster_group_1
louisiana,madison,32.4006,-91.1846,2,cluster_group_2
louisiana,morehouse,32.7794,-91.7805,2,cluster_group_2
louisiana,natchitoches,31.7551,-93.0912,2,cluster_group_2
louisiana,orleans,29.9519,-90.0721,2,cluster_group_2
louisiana,ouachita,32.52665,-92.0855,1,cluster_group_1
louisiana,plaquemines,29.456,-89.67415,1,cluster_group_1
louisiana,pointe coupee,30.6289,-91.50375,2,cluster_group_2
louisiana,rapides,31.2841,-92.46465,1,cluster_group_1
louisiana,red river,32.1037,-93.29725,2,cluster_group_2
louisiana,richland,32.4273,-91.777,2,cluster_group_2
louisiana,sabine,31.6055,-93.5495,2,cluster_group_2
louisiana,st. bernard,29.94005,-89.9406,2,cluster_group_2
louisiana,st. charles,29.95375,-90.387,1,cluster_group_1
louisiana,st. helena,30.78065,-90.75585,2,cluster_group_2
louisiana,st. james,30.0419,-90.749,1,cluster_group_1
louisiana,st. john the baptist,30.0611,-90.56095,1,cluster_group_1
louisiana,st. landry,30.5321,-92.0812,2,cluster_group_2
louisiana,st. martin,30.2138,-91.8396,2,cluster_group_2
louisiana,st. mary,29.73305,-91.38695,2,cluster_group_2
louisiana,st. tammany,30.4181,-89.99155,1,cluster_group_1
louisiana,tangipahoa,30.5607,-90.4752,1,cluster_group_1
louisiana,tensas,31.9342,-91.3113,2,cluster_group_2
louisiana,terrebonne,29.5924,-90.7244,1,cluster_group_1
louisiana,union,32.85105,-92.472,2,cluster_group_2
louisiana,vermilion,29.971,-92.13945,1,cluster_group_1
louisiana,vernon,31.13515,-93.25305,1,cluster_group_1
louisiana,washington,30.89545,-89.87285,2,cluster_group_2
louisiana,webster,32.6323,-93.3137,2,cluster_group_2
louisiana,west baton rouge,30.4339,-91.26355,1,cluster_group_1
louisiana,west carroll,32.7932,-91.4243,2,cluster_group_2
louisiana,west feliciana,30.8862,-91.4081,3,cluster_group_3
louisiana,winn,31.95155,-92.6544,2,cluster_group_2
maine,androscoggin,44.0973,-70.22945,1,cluster_group_1
maine,aroostook,46.7633,-68.1698,2,cluster_group_2
maine,cumberland,43.7632,-70.2817,1,cluster_group_1
maine,franklin,44.6775,-70.23485,2,cluster_group_2
maine,hancock,44.3944,-68.373,1,cluster_group_1
maine,kennebec,44.34405,-69.78945,1,cluster_group_1
maine,knox,44.07445,-69.1506,3,cluster_group_3
maine,lincoln,43.9441,-69.55675,3,cluster_group_3
maine,oxford,44.3231,-70.69065,2,cluster_group_2
maine,penobscot,44.9627,-68.7155,1,cluster_group_1
maine,piscataquis,45.27505,-69.35945,2,cluster_group_2
maine,sagadahoc,43.9454,-69.8294,1,cluster_group_1
maine,somerset,44.89225,-69.7176,2,cluster_group_2
maine,waldo,44.492,-69.11925,3,cluster_group_3
maine,washington,44.9,-67.5498,2,cluster_group_2
maine,york,43.4726,-70.68005,1,cluster_group_1
maryland,allegany,39.6511,-78.8499,2,cluster_group_2
maryland,anne arundel,39.0276,-76.5766,1,cluster_group_1
maryland,baltimore,39.41865,-76.6141,1,cluster_group_1
maryland,calvert,38.5247,-76.5423,1,cluster_group_1
maryland,caroline,38.9481,-75.8137,1,cluster_group_1
maryland,carroll,39.5865,-76.9752,1,cluster_group_1
maryland,cecil,39.5975,-75.9486,1,cluster_group_1
maryland,charles,38.5116,-76.9548,1,cluster_group_1
maryland,dorchester,38.4874,-76.0751,2,cluster_group_2
maryland,frederick,39.4249,-77.40445,1,cluster_group_1
maryland,garrett,39.5553,-79.2374,3,cluster_group_3
maryland,harford,39.52705,-76.3077,1,cluster_group_1
maryland,howard,39.2157,-76.8747,1,cluster_group_1
maryland,kent,39.31195,-76.0539,3,cluster_group_3
maryland,montgomery,39.0764,-77.0974,1,cluster_group_1
maryland,prince george's,38.9399,-76.8912,1,cluster_group_1
maryland,queen anne's,39.11385,-75.97895,1,cluster_group_1
maryland,st. mary's,38.2574,-76.52825,1,cluster_group_1
maryland,somerset,38.1036,-75.7504,2,cluster_group_2
maryland,talbot,38.7762,-76.2253,1,cluster_group_1
maryland,washington,39.643,-77.7203,1,cluster_group_1
maryland,wicomico,38.3656,-75.6198,1,cluster_group_1
maryland,worcester,38.3075,-75.2933,1,cluster_group_1
maryland,baltimore city,39.2959,-76.6123,1,cluster_group_1
massachusetts,barnstable,41.6888,-70.2723,1,cluster_group_1
massachusetts,berkshire,42.3314,-73.2455,1,cluster_group_1
massachusetts,bristol,41.7631,-71.0913,1,cluster_group_1
massachusetts,dukes,41.3955,-70.6413,3,cluster_group_3
massachusetts,essex,42.6442,-70.9542,1,cluster_group_1
massachusetts,franklin,42.5877,-72.5563,1,cluster_group_1
massachusetts,hampden,42.1183,-72.5698,1,cluster_group_1
massachusetts,hampshire,42.3735,-72.6379,1,cluster_group_1
massachusetts,middlesex,42.4245,-71.2516,1,cluster_group_1
massachusetts,nantucket,41.277,-70.0995,3,cluster_group_3
massachusetts,norfolk,42.209,-71.1743,1,cluster_group_1
massachusetts,plymouth,42.0352,-70.81155,1,cluster_group_1
massachusetts,suffolk,42.34895,-71.06065,1,cluster_group_1
massachusetts,worcester,42.27055,-71.8043,1,cluster_group_1
michigan,alcona,44.6851,-83.4441,2,cluster_group_2
michigan,alger,46.3644,-86.9187,3,cluster_group_3
michigan,allegan,42.63585,-85.8041,1,cluster_group_1
michigan,alpena,45.0085,-83.5967,2,cluster_group_2
michigan,antrim,44.99075,-85.26235,2,cluster_group_2
michigan,arenac,44.0566,-83.8877,2,cluster_group_2
michigan,baraga,46.7686,-88.4977,2,cluster_group_2
michigan,barry,42.59535,-85.35035,1,cluster_group_1
michigan,bay,43.6076,-83.9776,1,cluster_group_1
michigan,benzie,44.6329,-86.0394,3,cluster_group_3
michigan,berrien,41.9519,-86.4648,1,cluster_group_1
michigan,branch,41.9235,-85.06835,1,cluster_group_1
michigan,calhoun,42.2703,-85.1803,1,cluster_group_1
michigan,cass,41.8955,-85.8862,1,cluster_group_1
michigan,charlevoix,45.2659,-85.1298,1,cluster_group_1
michigan,cheboygan,45.4284,-84.5577,2,cluster_group_2
michigan,chippewa,46.2626,-84.4586,2,cluster_group_2
michigan,clare,43.8713,-84.8779,2,cluster_group_2
michigan,clinton,43.00225,-84.56895,1,cluster_group_1
michigan,crawford,44.6727,-84.7268,2,cluster_group_2
michigan,delta,45.8511,-87.0711,2,cluster_group_2
michigan,dickinson,45.8351,-87.9075,1,cluster_group_1
michigan,eaton,42.6416,-84.78735,1,cluster_group_1
michigan,emmet,45.48675,-84.8137,1,cluster_group_1
michigan,genesee,43.01,-83.6936,1,cluster_group_1
michigan,gladwin,43.8674,-84.4248,2,cluster_group_2
michigan,gogebic,46.4731,-89.97185,2,cluster_group_2
michigan,grand traverse,44.7046,-85.5451,1,cluster_group_1
michigan,gratiot,43.3009,-84.6005,2,cluster_group_2
michigan,hillsdale,41.95985,-84.58945,2,cluster_group_2
michigan,houghton,47.1081,-88.5743,2,cluster_group_2
michigan,huron,43.8295,-82.9951,2,cluster_group_2
michigan,ingham,42.6994,-84.524,1,cluster_group_1
michigan,ionia,43.0015,-85.0663,1,cluster_group_1
michigan,iosco,44.3172,-83.6763,2,cluster_group_2
michigan,iron,46.0859,-88.5757,2,cluster_group_2
michigan,isabella,43.5951,-84.775,2,cluster_group_2
michigan,jackson,42.2274,-84.4032,1,cluster_group_1
michigan,kalamazoo,42.2659,-85.568,1,cluster_group_1
michigan,kalkaska,44.6824,-85.2514,2,cluster_group_2
michigan,kent,42.9636,-85.63065,1,cluster_group_1
michigan,keweenaw,47.3589,-88.2907,3,cluster_group_3
michigan,lake,43.8945,-85.7844,2,cluster_group_2
michigan,lapeer,43.0538,-83.2129,1,cluster_group_1
michigan,leelanau,44.9698,-85.7549,1,cluster_group_1
michigan,lenawee,41.897,-84.0417,1,cluster_group_1
michigan,livingston,42.57835,-83.91345,1,cluster_group_1
michigan,luce,46.3247,-85.6246,2,cluster_group_2
michigan,mackinac,46.04495,-84.8344,2,cluster_group_2
michigan,macomb,42.5912,-82.9483,1,cluster_group_1
michigan,manistee,44.3378,-86.17895,2,cluster_group_2
michigan,marquette,46.4769,-87.5927,1,cluster_group_1
michigan,mason,43.9601,-86.2002,2,cluster_group_2
michigan,mecosta,43.6942,-85.3154,2,cluster_group_2
michigan,menominee,45.5991,-87.5531,2,cluster_group_2
michigan,midland,43.6356,-84.2617,1,cluster_group_1
michigan,missaukee,44.2913,-85.09055,2,cluster_group_2
michigan,monroe,41.8988,-83.5656,1,cluster_group_1
michigan,montcalm,43.3381,-85.0954,2,cluster_group_2
michigan,montmorency,45.0151,-84.1479,2,cluster_group_2
michigan,muskegon,43.2353,-86.2162,1,cluster_group_1
michigan,newaygo,43.4689,-85.829,1,cluster_group_1
michigan,oakland,42.5775,-83.28795,1,cluster_group_1
michigan,oceana,43.6424,-86.35205,2,cluster_group_2
michigan,ogemaw,44.3395,-84.06475,2,cluster_group_2
michigan,ontonagon,46.7369,-89.1791,2,cluster_group_2
michigan,osceola,43.8984,-85.4116,2,cluster_group_2
michigan,oscoda,44.69405,-84.0838,2,cluster_group_2
michigan,otsego,44.9963,-84.671,1,cluster_group_1
michigan,ottawa,42.9293,-86.0102,1,cluster_group_1
michigan,presque isle,45.3325,-83.87985,2,cluster_group_2
michigan,roscommon,44.3388,-84.70545,2,cluster_group_2
michigan,saginaw,43.4142,-83.9744,1,cluster_group_1
michigan,st. clair,42.9335,-82.5973,1,cluster_group_1
michigan,st. joseph,41.91825,-85.4512,1,cluster_group_1
michigan,sanilac,43.4265,-82.757,2,cluster_group_2
michigan,schoolcraft,46.0167,-86.0196,2,cluster_group_2
michigan,shiawassee,42.9139,-84.094,1,cluster_group_1
michigan,tuscola,43.4706,-83.388,1,cluster_group_1
michigan,van buren,42.3115,-86.0574,1,cluster_group_1
michigan,washtenaw,42.26935,-83.73585,1,cluster_group_1
michigan,wayne,42.33065,-83.15515,1,cluster_group_1
michigan,wexford,44.35085,-85.63895,2,cluster_group_2
minnesota,aitkin,46.67215,-93.42655,2,cluster_group_2
minnesota,anoka,45.1806,-93.2601,1,cluster_group_1
minnesota,becker,46.90995,-95.8394,1,cluster_group_1
minnesota,beltrami,47.7309,-94.8694,1,cluster_group_1
minnesota,benton,45.6923,-94.03545,1,cluster_group_1
minnesota,big stone,45.4516,-96.4398,3,cluster_group_3
minnesota,blue earth,44.0784,-94.004,1,cluster_group_1
minnesota,brown,44.2409,-94.6035,1,cluster_group_1
minnesota,carlton,46.6253,-92.6186,1,cluster_group_1
minnesota,carver,44.8108,-93.8454,1,cluster_group_1
minnesota,cass,46.9612,-94.3201,2,cluster_group_2
minnesota,chippewa,44.9692,-95.7072,3,cluster_group_3
minnesota,chisago,45.4088,-92.972,1,cluster_group_1
minnesota,clay,46.8736,-96.66595,1,cluster_group_1
minnesota,clearwater,47.682,-95.4189,3,cluster_group_3
minnesota,cook,47.7592,-90.5054,3,cluster_group_3
minnesota,cottonwood,43.9653,-95.1242,3,cluster_group_3
minnesota,crow wing,46.5029,-94.1236,1,cluster_group_1
minnesota,dakota,44.75615,-93.13025,1,cluster_group_1
minnesota,dodge,44.03985,-92.8419,1,cluster_group_1
minnesota,douglas,45.9325,-95.5208,1,cluster_group_1
minnesota,faribault,43.7298,-93.9221,3,cluster_group_3
minnesota,fillmore,43.6996,-92.08755,1,cluster_group_1
minnesota,freeborn,43.66095,-93.3926,1,cluster_group_1
minnesota,goodhue,44.41325,-92.6961,1,cluster_group_1
minnesota,grant,45.8791,-95.99755,3,cluster_group_3
minnesota,hennepin,44.97655,-93.3319,1,cluster_group_1
minnesota,houston,43.6856,-91.4465,3,cluster_group_3
minnesota,hubbard,47.1576,-94.8563,3,cluster_group_3
minnesota,isanti,45.65035,-93.2191,1,cluster_group_1
minnesota,itasca,47.3626,-93.5202,1,cluster_group_1
minnesota,jackson,43.6847,-95.2509,3,cluster_group_3
minnesota,kanabec,45.8849,-93.2941,3,cluster_group_3
minnesota,kandiyohi,45.141,-95.04225,1,cluster_group_1
minnesota,kittson,48.76055,-96.8933,3,cluster_group_3
minnesota,koochiching,48.48385,-93.68535,3,cluster_group_3
minnesota,lac qui parle,45.0013,-96.1842,3,cluster_group_3
minnesota,lake,47.2817,-91.4227,3,cluster_group_3
minnesota,lake of the woods,49.04375,-94.88855,3,cluster_group_3
minnesota,le sueur,44.3145,-93.722,1,cluster_group_1
minnesota,lincoln,44.3987,-96.2453,3,cluster_group_3
minnesota,lyon,44.4178,-95.88725,1,cluster_group_1
minnesota,mcleod,44.8317,-94.17805,1,cluster_group_1
minnesota,mahnomen,47.3819,-95.78725,2,cluster_group_2
minnesota,marshall,48.3346,-96.4791,3,cluster_group_3
minnesota,martin,43.6767,-94.6598,1,cluster_group_1
minnesota,meeker,45.1116,-94.5273,1,cluster_group_1
minnesota,mille lacs,45.7741,-93.60525,1,cluster_group_1
minnesota,morrison,45.9787,-94.4202,1,cluster_group_1
minnesota,mower,43.69385,-92.7521,1,cluster_group_1
minnesota,murray,43.9933,-95.755,3,cluster_group_3
minnesota,nicollet,44.2849,-94.1905,1,cluster_group_1
minnesota,nobles,43.6271,-95.81325,1,cluster_group_1
minnesota,norman,47.2644,-96.5152,3,cluster_group_3
minnesota,olmsted,44.027,-92.4784,1,cluster_group_1
minnesota,otter tail,46.38825,-95.6914,1,cluster_group_1
minnesota,pennington,48.05975,-95.99275,3,cluster_group_3
minnesota,pine,46.16435,-92.8696,2,cluster_group_2
minnesota,pipestone,44.0089,-96.1778,3,cluster_group_3
minnesota,polk,47.6531,-96.39485,1,cluster_group_1
minnesota,pope,45.6314,-95.5266,3,cluster_group_3
minnesota,ramsey,44.954,-93.0918,1,cluster_group_1
minnesota,red lake,47.87375,-96.023,3,cluster_group_3
minnesota,redwood,44.40535,-95.2977,3,cluster_group_3
minnesota,renville,44.7544,-94.93615,3,cluster_group_3
minnesota,rice,44.3481,-93.3746,1,cluster_group_1
minnesota,rock,43.65095,-96.23345,3,cluster_group_3
minnesota,roseau,48.80585,-95.73805,3,cluster_group_3
minnesota,st. louis,47.36855,-92.3865,1,cluster_group_1
minnesota,scott,44.64,-93.461,1,cluster_group_1
minnesota,sherburne,45.43715,-93.7816,1,cluster_group_1
minnesota,sibley,44.5532,-94.2178,3,cluster_group_3
minnesota,stearns,45.565,-94.331,1,cluster_group_1
minnesota,steele,43.9604,-93.2366,1,cluster_group_1
minnesota,stevens,45.55365,-95.9849,3,cluster_group_3
minnesota,swift,45.2764,-95.72495,3,cluster_group_3
minnesota,todd,46.1268,-94.94575,3,cluster_group_3
minnesota,traverse,45.7389,-96.4495,3,cluster_group_3
minnesota,wabasha,44.283,-92.2152,1,cluster_group_1
minnesota,wadena,46.538,-95.07835,2,cluster_group_2
minnesota,waseca,44.0059,-93.6856,3,cluster_group_3
minnesota,washington,44.9958,-92.9364,1,cluster_group_1
minnesota,watonwan,43.9879,-94.6285,3,cluster_group_3
minnesota,wilkin,46.2671,-96.4061,3,cluster_group_3
minnesota,winona,44.0429,-91.8019,1,cluster_group_1
minnesota,wright,45.16595,-93.88885,1,cluster_group_1
minnesota,yellow medicine,44.6916,-95.6324,3,cluster_group_3
mississippi,adams,31.5626,-91.4042,2,cluster_group_2
mississippi,alcorn,34.901,-88.5195,2,cluster_group_2
mississippi,amite,31.2046,-90.8006,2,cluster_group_2
mississippi,attala,33.029,-89.6885,2,cluster_group_2
mississippi,benton,34.8805,-89.2122,2,cluster_group_2
mississippi,bolivar,33.8139,-90.76475,2,cluster_group_2
mississippi,calhoun,33.8705,-89.33365,2,cluster_group_2
mississippi,carroll,33.5149,-89.9198,2,cluster_group_2
mississippi,chickasaw,33.8999,-89.0003,2,cluster_group_2
mississippi,choctaw,33.3095,-89.293,2,cluster_group_2
mississippi,claiborne,31.9569,-90.7933,2,cluster_group_2
mississippi,clarke,32.0527,-88.7829,2,cluster_group_2
mississippi,clay,33.6072,-88.7619,2,cluster_group_2
mississippi,coahoma,34.22685,-90.5728,2,cluster_group_2
mississippi,copiah,31.8837,-90.3784,2,cluster_group_2
mississippi,covington,31.6481,-89.561,2,cluster_group_2
mississippi,desoto,34.9446,-89.9962,1,cluster_group_1
mississippi,forrest,31.3225,-89.3051,2,cluster_group_2
mississippi,franklin,31.47765,-90.85425,2,cluster_group_2
mississippi,george,30.8758,-88.5739,2,cluster_group_2
mississippi,greene,31.1723,-88.65985,2,cluster_group_2
mississippi,grenada,33.7781,-89.82785,2,cluster_group_2
mississippi,hancock,30.3119,-89.416,1,cluster_group_1
mississippi,harrison,30.4002,-89.03975,1,cluster_group_1
mississippi,hinds,32.306,-90.2013,2,cluster_group_2
mississippi,holmes,33.0979,-90.02795,2,cluster_group_2
mississippi,humphreys,33.0724,-90.5731,2,cluster_group_2
mississippi,issaquena,32.9021,-90.9668,2,cluster_group_2
mississippi,itawamba,34.3226,-88.3962,2,cluster_group_2
mississippi,jackson,30.4081,-88.5456,1,cluster_group_1
mississippi,jasper,31.9971,-89.10955,2,cluster_group_2
mississippi,jefferson,31.70675,-91.052,2,cluster_group_2
mississippi,jefferson davis,31.49365,-89.8366,2,cluster_group_2
mississippi,jones,31.6943,-89.13395,2,cluster_group_2
mississippi,kemper,32.7358,-88.6861,2,cluster_group_2
